image_id,question,answer,data_type,candidates,hallucination_candidates,token_2_visual_evidence,image_source
000000422886,What is the make and model of the blender on the table next to the person eating the hot dog?,The blender on the table next to the person eating the hot dog is a Ninja blender.,vqa_halu_llava,"['person', 'eating', 'hot', 'dog']","['blender', 'table', 'next', 'ninja']","[{'word': 'person', 'class': 'object', 'bb_info': [[21.57, 28.76, 640.0, 632.81]]}, {'word': 'eating', 'class': 'action', 'bb_info': [[21.57, 28.76, 640.0, 632.81]]}, {'word': 'hot', 'class': 'attribute', 'bb_info': [[265.66, 253.58, 407.55, 451.32000000000005]]}, {'word': 'dog', 'class': 'object', 'bb_info': [[265.66, 253.58, 407.55, 451.32000000000005]]}]",coco-validation
000000156292,How many clocks are visible in this image?,There are 7 clocks visible in this image.,vqa_nonhalu_qwen,"['clocks', 'visible']",['7'],"[{'word': 'clocks', 'class': 'object', 'bb_info': [[133.75, 241.62, 271.82, 372.49], [277.56, 244.48, 339.64, 302.75], [66.2, 243.95, 128.28, 303.09999999999997], [58.86, 306.2, 126.89, 372.87], [143.82, 394.07, 270.38, 516.31]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[133.75, 241.62, 271.82, 372.49], [277.56, 244.48, 339.64, 302.75], [66.2, 243.95, 128.28, 303.09999999999997], [58.86, 306.2, 126.89, 372.87], [143.82, 394.07, 270.38, 516.31]]}]",coco-validation
000000499768,What’s captured in the frame?,"A weathered fire hydrant surrounded by overgrown weeds and grass, situated on a cracked sidewalk near a street with parked cars and a brick building in the background.",caption_nonhalu_qwen,"['weathered', 'fire', 'hydrant', 'surrounded', 'overgrown', 'weeds', 'grass', 'situated', 'cracked', 'sidewalk', 'near', 'street', 'parked', 'cars', 'building', 'background']",['brick'],"[{'word': 'weathered', 'class': 'attribute', 'bb_info': [[242.25, 22.11, 343.74, 242.33999999999997]]}, {'word': 'fire', 'class': 'object', 'bb_info': [[242.25, 22.11, 343.74, 242.33999999999997]]}, {'word': 'hydrant', 'class': 'object', 'bb_info': [[242.25, 22.11, 343.74, 242.33999999999997]]}, {'word': 'surrounded', 'class': 'relation', 'bb_info': [[242.25, 22.11, 343.74, 242.33999999999997]]}, {'word': 'overgrown', 'class': 'attribute', 'bb_info': []}, {'word': 'weeds', 'class': 'object', 'bb_info': []}, {'word': 'grass', 'class': 'object', 'bb_info': []}, {'word': 'situated', 'class': 'relation', 'bb_info': [[242.25, 22.11, 343.74, 242.33999999999997]]}, {'word': 'cracked', 'class': 'attribute', 'bb_info': []}, {'word': 'sidewalk', 'class': 'object', 'bb_info': []}, {'word': 'near', 'class': 'relation', 'bb_info': []}, {'word': 'street', 'class': 'object', 'bb_info': []}, {'word': 'parked', 'class': 'attribute', 'bb_info': [[42.68, 39.85, 209.8, 113.56], [0.0, 64.19, 46.14, 105.22999999999999]]}, {'word': 'cars', 'class': 'object', 'bb_info': [[42.68, 39.85, 209.8, 113.56], [0.0, 64.19, 46.14, 105.22999999999999]]}, {'word': 'building', 'class': 'object', 'bb_info': []}, {'word': 'background', 'class': 'relation', 'bb_info': []}]",coco-validation
000000384850,What object is placed beside the sink in this image?,A toilet is placed beside the sink in this image.,vqa_nonhalu_llava,"['toilet', 'placed', 'beside']",['sink'],"[{'word': 'toilet', 'class': 'object', 'bb_info': [[304.9, 462.86, 408.45, 629.69]]}, {'word': 'placed', 'class': 'action', 'bb_info': [[304.9, 462.86, 408.45, 629.69]]}, {'word': 'beside', 'class': 'relation', 'bb_info': [[304.9, 462.86, 408.45, 629.69]]}]",coco-validation
000000100274,How many trains are visible in the image?,Two trains are visible in the image.,vqa_nonhalu_qwen,"['two', 'trains', 'visible']",[],"[{'word': 'two', 'class': 'count', 'bb_info': [[488.55, 145.7, 528.94, 194.75], [266.06, 101.84, 379.92, 427.0]]}, {'word': 'trains', 'class': 'object', 'bb_info': [[488.55, 145.7, 528.94, 194.75], [266.06, 101.84, 379.92, 427.0]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[488.55, 145.7, 528.94, 194.75], [266.06, 101.84, 379.92, 427.0]]}]",coco-validation
000000172571,Describe how the knife and fork are stacked on top of each other next to the wine glass.,"In the image, the knife and fork are placed next to the wine glass on the dining table. The knife is positioned above the fork, with the blade facing downwards. This arrangement suggests that the person is preparing to use the knife and fork to cut and eat the pizza, while the wine glass is likely to be used for drinking during the meal. The presence of the pizza and the utensils indicates that the person is about to enjoy a meal with a combination of food and drink.",instruct_halu_llava,"['knife', 'fork', 'placed', 'next', 'wine', 'glass', 'dining', 'table', 'positioned', 'blade', 'person', 'use', 'pizza', 'utensils', 'food', 'drink']","['above', 'downwards', 'preparing', 'cut', 'eat', 'drinking', 'meal', 'enjoy', 'combination']","[{'word': 'knife', 'class': 'object', 'bb_info': [[268.38, 84.42, 358.38, 145.18], [309.43, 31.88, 434.14, 205.35]]}, {'word': 'fork', 'class': 'object', 'bb_info': [[368.14, 63.6, 577.11, 116.32]]}, {'word': 'placed', 'class': 'action', 'bb_info': [[268.38, 84.42, 358.38, 145.18], [309.43, 31.88, 434.14, 205.35], [368.14, 63.6, 577.11, 116.32]]}, {'word': 'next', 'class': 'relation', 'bb_info': [[268.38, 84.42, 358.38, 145.18], [309.43, 31.88, 434.14, 205.35], [368.14, 63.6, 577.11, 116.32], [491.29, 0.7, 625.33, 206.51999999999998]]}, {'word': 'wine', 'class': 'attribute', 'bb_info': [[491.29, 0.7, 625.33, 206.51999999999998]]}, {'word': 'glass', 'class': 'object', 'bb_info': [[491.29, 0.7, 625.33, 206.51999999999998]]}, {'word': 'dining', 'class': 'attribute', 'bb_info': []}, {'word': 'table', 'class': 'object', 'bb_info': []}, {'word': 'positioned', 'class': 'action', 'bb_info': [[268.38, 84.42, 358.38, 145.18], [309.43, 31.88, 434.14, 205.35]]}, {'word': 'blade', 'class': 'object', 'bb_info': []}, {'word': 'person', 'class': 'object', 'bb_info': [[199.56, 1.62, 640.0, 80.31]]}, {'word': 'use', 'class': 'action', 'bb_info': [[199.56, 1.62, 640.0, 80.31], [268.38, 84.42, 358.38, 145.18], [309.43, 31.88, 434.14, 205.35], [368.14, 63.6, 577.11, 116.32], [491.29, 0.7, 625.33, 206.51999999999998]]}, {'word': 'pizza', 'class': 'object', 'bb_info': [[103.84, 117.63, 525.68, 354.51], [490.61, 55.14, 618.07, 116.09]]}, {'word': 'utensils', 'class': 'object', 'bb_info': [[268.38, 84.42, 358.38, 145.18], [309.43, 31.88, 434.14, 205.35], [368.14, 63.6, 577.11, 116.32]]}, {'word': 'food', 'class': 'object', 'bb_info': [[103.84, 117.63, 525.68, 354.51], [490.61, 55.14, 618.07, 116.09]]}, {'word': 'drink', 'class': 'object', 'bb_info': []}]",coco-validation
000000389109,How many cell phones are placed on each of the dining tables in the restaurant?,One cell phone is placed on each of the dining tables in the restaurant.,vqa_halu_qwen,"['cell phone', 'placed', 'dining tables', 'restaurant']","['one', 'each']","[{'word': 'cell phone', 'class': 'object', 'bb_info': [[288.83, 361.86, 375.89, 385.25]]}, {'word': 'placed', 'class': 'action', 'bb_info': [[288.83, 361.86, 375.89, 385.25], [0.0, 340.63, 427.0, 640.0], [129.29, 258.57, 258.98, 285.83], [0.0, 279.63, 94.51, 389.0], [364.94, 277.04, 426.05, 330.98]]}, {'word': 'dining tables', 'class': 'object', 'bb_info': [[0.0, 340.63, 427.0, 640.0], [129.29, 258.57, 258.98, 285.83], [0.0, 279.63, 94.51, 389.0], [364.94, 277.04, 426.05, 330.98]]}, {'word': 'restaurant', 'class': 'object', 'bb_info': []}]",coco-validation
000000012576,Assess if the pizza closest to the viewer is entirely within the frame.,"Yes, the pizza closest to the viewer is entirely within the frame.",instruct_nonhalu_qwen,"['yes', 'pizza', 'closest', 'viewer', 'entirely', 'within', 'frame']",[],"[{'word': 'yes', 'class': 'decision_token', 'bb_info': [[0.0, 375.79, 449.93, 640.0], [306.11, 190.76, 480.0, 234.28], [87.32, 173.16, 251.70999999999998, 228.37]]}, {'word': 'pizza', 'class': 'object', 'bb_info': [[0.0, 375.79, 449.93, 640.0], [306.11, 190.76, 480.0, 234.28], [87.32, 173.16, 251.70999999999998, 228.37]]}, {'word': 'closest', 'class': 'attribute', 'bb_info': [[0.0, 375.79, 449.93, 640.0], [306.11, 190.76, 480.0, 234.28], [87.32, 173.16, 251.70999999999998, 228.37]]}, {'word': 'viewer', 'class': 'object', 'bb_info': [[193.97, 15.23, 285.28, 151.54]]}, {'word': 'entirely', 'class': 'attribute', 'bb_info': [[0.0, 375.79, 449.93, 640.0], [306.11, 190.76, 480.0, 234.28], [87.32, 173.16, 251.70999999999998, 228.37]]}, {'word': 'within', 'class': 'relation', 'bb_info': [[0.0, 375.79, 449.93, 640.0], [306.11, 190.76, 480.0, 234.28], [87.32, 173.16, 251.70999999999998, 228.37]]}, {'word': 'frame', 'class': 'object', 'bb_info': []}]",coco-validation
000000581482,What’s the overall theme of this image?,"Grand, historic architecture with a prominent clock, evoking timeless elegance and the passage of time in a majestic public space.",caption_nonhalu_qwen,"['grand', 'historic', 'architecture', 'prominent', 'clock', 'majestic', 'space']","['timeless', 'elegance', 'passage', 'time', 'public']","[{'word': 'grand', 'class': 'attribute', 'bb_info': []}, {'word': 'historic', 'class': 'attribute', 'bb_info': []}, {'word': 'architecture', 'class': 'object', 'bb_info': []}, {'word': 'prominent', 'class': 'attribute', 'bb_info': [[404.93, 205.18, 508.56, 305.94], [517.31, 219.18, 545.1099999999999, 318.86]]}, {'word': 'clock', 'class': 'object', 'bb_info': [[404.93, 205.18, 508.56, 305.94], [517.31, 219.18, 545.1099999999999, 318.86]]}, {'word': 'majestic', 'class': 'attribute', 'bb_info': []}, {'word': 'space', 'class': 'object', 'bb_info': []}]",coco-validation
000000237517,Describe the relationship between the two bowls on the table and explain which one has a metallic rim.,"The two bowls are placed side by side on the wooden table, both containing salads and appearing to be part of the same meal setting. The bowl on the left has a metallic rim, while the one on the right does not.",instruct_halu_qwen,"['two', 'bowls', 'side', 'wooden', 'table', 'salads', 'meal', 'setting', 'left', 'rim', 'right', 'not']",['metallic'],"[{'word': 'two', 'class': 'count', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'bowls', 'class': 'object', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'side', 'class': 'relation', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'wooden', 'class': 'attribute', 'bb_info': [[6.02, 296.66, 475.85999999999996, 629.46]]}, {'word': 'table', 'class': 'object', 'bb_info': [[6.02, 296.66, 475.85999999999996, 629.46]]}, {'word': 'salads', 'class': 'object', 'bb_info': []}, {'word': 'meal', 'class': 'object', 'bb_info': []}, {'word': 'setting', 'class': 'object', 'bb_info': []}, {'word': 'left', 'class': 'attribute', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'rim', 'class': 'object', 'bb_info': []}, {'word': 'right', 'class': 'attribute', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}, {'word': 'not', 'class': 'decision_token', 'bb_info': [[335.94, 391.03, 477.99, 517.63], [293.51, 309.4, 403.76, 383.84999999999997]]}]",coco-validation
000000032610,How many tablets are present on the table alongside the laptops and backpacks?,There are two tablets present on the table alongside the laptops and backpacks.,vqa_halu_llava,"['table', 'laptops']","['two', 'tablets', 'present', 'backpacks']","[{'word': 'table', 'class': 'object', 'bb_info': []}, {'word': 'laptops', 'class': 'object', 'bb_info': [[302.26, 117.07, 430.84000000000003, 255.23999999999998], [55.78, 80.3, 241.39000000000001, 260.14], [384.97, 75.56, 533.99, 199.74], [244.69, 94.1, 377.1, 221.72], [155.02, 17.79, 290.47, 179.41], [298.65, 18.04, 456.43999999999994, 117.22999999999999]]}]",coco-validation
000000102644,How many rolls of toilet paper are stacked on top of the toilet?,There are two rolls of toilet paper stacked on top of the toilet.,vqa_halu_llava,"['rolls', 'toilet', 'paper']","['two', 'stacked', 'on', 'top']","[{'word': 'rolls', 'class': 'object', 'bb_info': []}, {'word': 'toilet', 'class': 'object', 'bb_info': [[33.71, 241.57, 170.79000000000002, 433.71]]}, {'word': 'paper', 'class': 'object', 'bb_info': []}]",coco-validation
000000475387,Count all the suitcases present on the train platform.,There are no suitcases visible on the train platform in the image.,instruct_nonhalu_llava,"['train', 'platform']","['no', 'suitcases', 'visible']","[{'word': 'train', 'class': 'object', 'bb_info': [[2.91, 139.47, 555.9399999999999, 363.2]]}, {'word': 'platform', 'class': 'object', 'bb_info': []}]",coco-validation
000000101762,Describe the way the cat is riding the bicycle.,"The cat isn't riding the bicycle at all—it's walking beside it, with its head down and tail up, seemingly curious or cautious about the bike.",instruct_halu_qwen,"['cat', 'bicycle', 'walking', 'beside', 'head', 'down', 'tail', 'up', 'bike', ""isn't""]","['curious', 'cautious', 'riding']","[{'word': 'cat', 'class': 'object', 'bb_info': [[418.65, 69.17, 636.39, 337.44]]}, {'word': 'bicycle', 'class': 'object', 'bb_info': [[41.51, 0.0, 514.4, 344.8]]}, {'word': 'walking', 'class': 'action', 'bb_info': [[418.65, 69.17, 636.39, 337.44]]}, {'word': 'beside', 'class': 'relation', 'bb_info': [[418.65, 69.17, 636.39, 337.44], [41.51, 0.0, 514.4, 344.8]]}, {'word': 'head', 'class': 'object', 'bb_info': [[418.65, 69.17, 636.39, 337.44]]}, {'word': 'down', 'class': 'attribute', 'bb_info': [[418.65, 69.17, 636.39, 337.44]]}, {'word': 'tail', 'class': 'object', 'bb_info': [[418.65, 69.17, 636.39, 337.44]]}, {'word': 'up', 'class': 'attribute', 'bb_info': [[418.65, 69.17, 636.39, 337.44]]}, {'word': 'bike', 'class': 'object', 'bb_info': [[41.51, 0.0, 514.4, 344.8]]}, {'word': ""isn't"", 'class': 'decision_token', 'bb_info': [[418.65, 69.17, 636.39, 337.44], [41.51, 0.0, 514.4, 344.8]]}]",coco-validation
000000350023,What color is the traffic light visible in the image?,The traffic light visible in the image is green.,vqa_nonhalu_llava,"['traffic', 'light', 'visible', 'green']",[],"[{'word': 'traffic', 'class': 'object', 'bb_info': [[408.63, 350.39, 414.93, 364.61], [346.06, 343.68, 351.58, 367.95], [119.14, 394.44, 128.08, 418.90999999999997]]}, {'word': 'light', 'class': 'object', 'bb_info': [[408.63, 350.39, 414.93, 364.61], [346.06, 343.68, 351.58, 367.95], [119.14, 394.44, 128.08, 418.90999999999997]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[408.63, 350.39, 414.93, 364.61], [346.06, 343.68, 351.58, 367.95], [119.14, 394.44, 128.08, 418.90999999999997]]}, {'word': 'green', 'class': 'attribute', 'bb_info': [[408.63, 350.39, 414.93, 364.61], [346.06, 343.68, 351.58, 367.95], [119.14, 394.44, 128.08, 418.90999999999997]]}]",coco-validation
000000031118,What do you notice about this image?,"This image captures a festive nighttime city scene centered around a tall, ornate clock tower with illuminated clocks. Strings of warm lights stretch across the street, creating a cozy atmosphere. A large, snow-covered Christmas tree with blue lights stands prominently nearby, adding to the holiday spirit. The wet pavement reflects the lights, suggesting recent rain or snow. Buildings with storefronts line the street, and people can be seen walking or standing near the tree, enjoying the festive ambiance. The overall mood is cheerful and celebratory, typical of a winter holiday season in an urban setting.",caption_nonhalu_qwen,"['festive', 'nighttime', 'city', 'scene', 'tall', 'ornate', 'clock', 'tower', 'illuminated', 'clocks', 'strings', 'warm', 'lights', 'stretch', 'across', 'street', 'large', 'snow-covered', 'christmas', 'tree', 'blue', 'stands', 'nearby', 'holiday', 'wet', 'pavement', 'reflects', 'buildings', 'storefronts', 'line', 'people', 'walking', 'standing', 'urban', 'setting', 'winter']","['cozy', 'spirit', 'rain', 'snow', 'cheerful', 'celebratory', 'mood']","[{'word': 'festive', 'class': 'attribute', 'bb_info': []}, {'word': 'nighttime', 'class': 'attribute', 'bb_info': []}, {'word': 'city', 'class': 'object', 'bb_info': []}, {'word': 'scene', 'class': 'object', 'bb_info': []}, {'word': 'tall', 'class': 'attribute', 'bb_info': []}, {'word': 'ornate', 'class': 'attribute', 'bb_info': []}, {'word': 'clock', 'class': 'object', 'bb_info': [[302.0, 105.44, 317.02, 128.53], [329.34, 104.37, 348.67999999999995, 127.85000000000001]]}, {'word': 'tower', 'class': 'object', 'bb_info': []}, {'word': 'illuminated', 'class': 'attribute', 'bb_info': [[302.0, 105.44, 317.02, 128.53], [329.34, 104.37, 348.67999999999995, 127.85000000000001]]}, {'word': 'clocks', 'class': 'object', 'bb_info': [[302.0, 105.44, 317.02, 128.53], [329.34, 104.37, 348.67999999999995, 127.85000000000001]]}, {'word': 'strings', 'class': 'object', 'bb_info': []}, {'word': 'warm', 'class': 'attribute', 'bb_info': []}, {'word': 'lights', 'class': 'object', 'bb_info': []}, {'word': 'stretch', 'class': 'action', 'bb_info': []}, {'word': 'across', 'class': 'relation', 'bb_info': []}, {'word': 'street', 'class': 'object', 'bb_info': []}, {'word': 'large', 'class': 'attribute', 'bb_info': []}, {'word': 'snow-covered', 'class': 'attribute', 'bb_info': []}, {'word': 'christmas', 'class': 'attribute', 'bb_info': []}, {'word': 'tree', 'class': 'object', 'bb_info': []}, {'word': 'blue', 'class': 'attribute', 'bb_info': []}, {'word': 'stands', 'class': 'action', 'bb_info': []}, {'word': 'nearby', 'class': 'relation', 'bb_info': []}, {'word': 'holiday', 'class': 'attribute', 'bb_info': []}, {'word': 'wet', 'class': 'attribute', 'bb_info': []}, {'word': 'pavement', 'class': 'object', 'bb_info': []}, {'word': 'reflects', 'class': 'action', 'bb_info': []}, {'word': 'buildings', 'class': 'object', 'bb_info': []}, {'word': 'storefronts', 'class': 'object', 'bb_info': []}, {'word': 'line', 'class': 'action', 'bb_info': []}, {'word': 'people', 'class': 'object', 'bb_info': [[561.93, 341.23, 576.43, 393.57000000000005], [580.7, 345.09, 593.1600000000001, 384.89], [597.74, 345.82, 608.1, 383.1], [588.1, 344.15, 597.46, 382.89], [490.06, 339.86, 506.37, 388.78000000000003], [504.18, 344.32, 517.9, 387.99], [629.96, 345.66, 640.0, 388.43], [303.86, 339.96, 314.48, 377.91999999999996], [558.37, 341.24, 564.13, 379.76], [159.86, 337.04, 163.28, 348.79], [294.25, 338.58, 303.7, 377.47999999999996], [311.99, 356.82, 313.51, 362.51], [573.09, 351.94, 582.9100000000001, 373.07]]}, {'word': 'walking', 'class': 'action', 'bb_info': [[561.93, 341.23, 576.43, 393.57000000000005], [580.7, 345.09, 593.1600000000001, 384.89], [597.74, 345.82, 608.1, 383.1], [588.1, 344.15, 597.46, 382.89], [490.06, 339.86, 506.37, 388.78000000000003], [504.18, 344.32, 517.9, 387.99], [629.96, 345.66, 640.0, 388.43], [303.86, 339.96, 314.48, 377.91999999999996], [558.37, 341.24, 564.13, 379.76], [159.86, 337.04, 163.28, 348.79], [294.25, 338.58, 303.7, 377.47999999999996], [311.99, 356.82, 313.51, 362.51], [573.09, 351.94, 582.9100000000001, 373.07]]}, {'word': 'standing', 'class': 'action', 'bb_info': [[561.93, 341.23, 576.43, 393.57000000000005], [580.7, 345.09, 593.1600000000001, 384.89], [597.74, 345.82, 608.1, 383.1], [588.1, 344.15, 597.46, 382.89], [490.06, 339.86, 506.37, 388.78000000000003], [504.18, 344.32, 517.9, 387.99], [629.96, 345.66, 640.0, 388.43], [303.86, 339.96, 314.48, 377.91999999999996], [558.37, 341.24, 564.13, 379.76], [159.86, 337.04, 163.28, 348.79], [294.25, 338.58, 303.7, 377.47999999999996], [311.99, 356.82, 313.51, 362.51], [573.09, 351.94, 582.9100000000001, 373.07]]}, {'word': 'urban', 'class': 'attribute', 'bb_info': []}, {'word': 'setting', 'class': 'object', 'bb_info': []}, {'word': 'winter', 'class': 'attribute', 'bb_info': []}]",coco-validation
